407,0.002248285,4.080688043,1.5,2.67
408,0.002248285,4.080688043,1.5,2.33
411,0.000996016,0.694505484,1.5,2.33
413,0.002248285,4.080688043,1.5,1.33
418,0.00268863,5.411436546,3,2.33
421,0.004527068,7.487216796,3,2.67
422,0.005047401,8.040116614,3,3
440,0.001768364,9.351322056,3,2.33
444,0.001667831,7.248757249,3,2
445,0.001667831,7.248757249,3,1.67
446,0.00152902,8.419722985,3,2.67
447,0.001984934,10.64565516,3,3
452,0.005969948,13.62900045,3,2.67
454,0.005969948,13.62900045,3,3
455,0.005355855,10.1979345,3,2.33
456,0.00115427,5.920256109,3,3
458,0.00115427,5.920256109,3,3
459,0.00115427,5.920256109,3,1.67
461,0.033565922,4.857548965,3,3
468,0.001082131,7.013448073,3,3
469,0.000747071,5.972794488,3,3
470,0.001654956,6.365111456,3,2.33
473,0.000195829,2.718064934,1.5,3
475,0.000336095,1.512933373,3,2.33
476,0.00065663,2.540025668,3,3
478,0.002320747,3.241318292,3,3
479,0.001385315,2.586153032,3,1.33
480,0.021060887,10.07765352,3,1.67
481,0.020363537,7.442727115,3,3
485,0,0,3,3
491,0.002103671,6.048868963,3,3
492,0.000485499,4.347220598,3,1.67
497,0.003781848,3.562891854,3,3
500,0.00204826,3.407132829,1.5,2.67
501,0.000799206,0.79608748,3,1.67
508,0.00150658,8.762590775,3,2.33
511,0.000362582,2.300712643,3,2.33
516,0.011393486,7.738145546,3,3
517,0,0,1.5,1.33
524,0.003013484,6.968077528,1.5,2
533,0.008603424,5.548882857,1.5,3
536,0.037726326,8.069023216,3,2
542,0,0,3,2
544,0.034313725,2.796842144,3,3
549,0.000224172,2.513781292,3,3
551,0.000258477,2.72274706,3,3
557,0.000170515,2.355300836,3,2.67
559,8.16E-05,1.123591221,3,2.33
562,0.000258477,2.72274706,3,2.33
563,0.000340057,3.846338281,3,2.67
568,0.001525983,5.096937641,1.5,2.33
571,0.001525983,5.096937641,3,1.67
572,0.001549755,5.806828148,3,2.67
573,0,0,0,2.67
576,0.055520013,12.07837856,3,2.67
581,0.006567115,12.67756754,3,3
582,0.005951284,13.5339745,3,3
583,0.007043254,14.31459106,3,2.67
584,0.007043254,14.31459106,3,3
585,0.00919698,8.228645262,1.5,3
591,0.000776038,1.96163796,1.5,2.33
593,0.012101105,10.3646194,3,1.33
595,0.001071495,3.521194898,1.5,2
600,0.075585983,8.010211619,3,3
605,0.001263425,3.643097852,1.5,2
606,0.004704061,2.635517485,3,2.67
611,4.71E-05,0.667879868,3,2.67
619,0.011320543,13.06325917,3,2.33
626,0.002765186,7.012627254,0,1.33
630,0.006440053,10.31817956,0,3
634,0.041071303,5.151794229,1.5,1.67
635,0.026946658,8.360776981,3,3
636,0.001350108,3.62830853,3,2.67
637,0.003472222,1.0029663,1.5,2
640,0.000873587,3.075134448,1.5,1.67
642,0.020424218,21.65365374,3,2.33
643,0.008476118,8.037776112,3,3
644,0.00280424,5.388346125,1.5,2.67
646,0.002920181,4.584822437,1.5,2.67
652,0.004848571,7.068432274,1.5,2.33
653,0,0,3,1.25
659,0,0,3,2.33
660,0.023035977,3.61549899,3,3
661,0.023464912,3.658789216,3,3
662,0.001168079,1.144320962,3,2.33
663,0.004840211,4.586461864,3,2.67
666,0.008205127,7.13314116,3,2.67
668,0.003364916,2.546679296,3,2.67
669,0.00529307,2.282962784,3,2
670,0.002908021,4.060229764,3,3
671,0.002908021,4.060229764,1.5,1.67
674,0.108299449,15.806412,3,2
677,0,0,3,2.67
679,0.03922761,12.13275129,3,3
680,0.003127601,5.216299349,3,3
682,0.000278711,3.079667367,3,2
686,0.000594422,3.873815676,1.5,3
687,0.000721143,5.210844256,1.5,3
688,0.009915805,6.154677469,3,2
690,0.034566003,4.875341387,3,2.67
691,0.001027092,9.694045134,3,2.67
696,0.000320676,3.490231396,3,1
700,0.012588383,6.915970649,3,3
712,0,0,3,3
713,0.001899855,6.214776365,3,3
715,0.002585263,8.086902559,3,2.33
718,0.001219315,4.923650183,3,3
722,0.001219315,4.923650183,0,2.33
726,0.008973719,8.672233446,3,2.67
731,0.003090688,5.346086948,3,2.33
734,0,0,0,1
737,0,0,0,3
739,0.000548662,4.520064073,3,2.67
740,0.000299905,3.378788819,1.5,2.67
742,0.025629152,5.63488159,3,1
743,0.030642368,3.350900869,3,3
745,0.035755617,9.422942738,3,3
748,0.001003503,2.079278571,3,1.67
749,0.000877193,0.990082965,0,1.67
751,0.115719795,5.97023181,1.5,2
753,0,0,3,1.67
756,0.001471478,1.5532187,3,3
758,0.010497692,7.252212086,1.5,2.33
759,0,0,0,3
760,0.000421941,1.763021516,1.5,3
763,0.04147092,12.95823209,1.5,2.67
764,0,0,3,1
765,0.005548675,4.475287168,3,1.67
771,0.000956755,2.338912939,3,2.33
773,0,0,3,1.33
778,0.002275523,6.984495587,3,2
784,0.001271543,7.159661737,3,3
787,0.001001623,5.472425299,1.5,3
790,0.002453513,3.553144726,3,1.67
791,0.002688816,5.994889016,1.5,1.67
800,0.007446243,6.768244236,3,3
801,0.000235303,2.441744289,0,1.67
811,0.000319898,0.623359958,1.5,2.33
812,0,0,0,3
817,0,0,0,2
818,0.005525197,4.678564882,3,2.67
819,0.005525197,4.678564882,3,1.67
824,0.001435756,6.633270518,3,3
826,0.000544015,3.705297356,3,3
828,0.002404288,6.714543769,3,2.33
831,0.007924516,8.502016444,3,3
832,0.002093268,5.489251147,3,3
837,0.001548221,5.600650512,3,3
843,0.00428646,10.68589212,3,2.75
844,0.000488365,4.730841382,1.5,2
847,0.000707954,5.097722364,0,2
852,0.002251237,2.116680476,3,2
857,0.012777745,7.642785859,3,3
862,0.018453288,14.72712015,3,3
867,0.000244854,1.641238599,3,1
868,0.000673961,2.988983326,1.5,1.67
869,0.000477128,1.970633835,1.5,2
872,0.001072601,5.747188734,1.5,2
876,0.031499203,5.364415046,3,2
878,0.000673961,2.988983326,0,2.33
881,0.002803698,5.527203268,3,2
882,0.000673961,2.988983326,0,2
885,0.000673961,2.988983326,3,2.67
886,0.00015834,2.892293281,0,1.67
893,0.002522782,9.077300752,3,2.33
894,0,0,3,3
895,0.000182749,1.297481405,3,2.67
898,0.001108881,4.529834187,3,2.33
899,0.002770967,11.40119014,3,2
902,0.000522031,3.459167353,3,3
908,0.022271545,10.59483972,3,3
909,0.019156289,7.068079452,1.5,2
910,0.021281152,10.48154723,3,2
912,0,0,0,1
918,0.000319898,0.759810598,3,1
922,0,0,3,2.67
923,0.004793205,3.426404922,3,3
928,0,0,1.5,2
929,7.24E-05,2.087711249,3,1.33
934,0.002006942,7.032712539,3,2.67
940,0.005226037,14.20532093,1.5,3
944,0,0,3,3
954,0.009323923,20.72572829,3,2.67
958,0.008689406,16.64096706,3,3
962,0.000514403,3.91541684,3,3
963,0.001567398,4.814490483,1.5,2.33
969,0.003910425,10.09415891,3,3
974,0,0,0,2.33
978,0.000612919,4.28614688,1.5,2.33
984,0.003656356,4.849282652,1.5,2
991,0.006942622,12.79089376,3,2.67
1000,0.004015341,6.596556365,3,3
1001,0,0,0,1
1004,0.025255474,8.219876562,0,2.67
1007,0.002026968,3.852301026,3,3
1008,0.002026968,3.852301026,3,3
1019,0.000350877,1.906820099,1.5,1
1020,0.000576255,3.640497955,1.5,2.67
1022,0.000480167,3.395857141,1.5,1.67
1026,0.000350877,1.906820099,1.5,2.33
1028,0,0,3,1.33
1031,0.000247491,2.312651701,3,2.67
1038,0.086114096,16.91725093,3,3
1040,0,0,3,1.67
1051,0.028546101,7.008592261,3,3
1053,0.003518834,12.06900435,3,3
1056,0,0,0,2.33
1060,0.004130816,10.51612876,3,2.67
1062,0.042120993,12.82064009,3,3
1065,0.001810699,6.504461794,3,3
1068,0.001810699,6.504461794,1.5,2.33
1072,0.021162948,4.972728745,3,2
1073,0.00059542,4.784134965,3,3
1074,0.021706963,8.338880662,3,2
1076,0.035472371,2.374239896,3,3
1080,0,0,3,2
1081,0.101010101,4.386171421,3,2.67
1083,0.001988229,3.732721142,3,1.67
1084,0.001338553,3.415695089,0,2.33
1086,0.00115123,3.572590293,3,2.33
1090,0.003296446,3.386620099,3,2.67
1095,0,0,3,2.67
1097,0.000397423,2.831163395,3,2.33
1098,0.000397423,2.831163395,3,2.33
1101,0,0,3,1.67
1103,0.000503863,4.839151392,3,2.67
1104,0,0,1.5,1.33
1107,0.000397423,2.831163395,3,3
1108,0,0,3,1.33
1116,0.023124172,7.378128226,3,3
1121,0.002956414,9.971504555,3,3
1128,0.001020628,4.001340886,3,3
1129,0.001020628,4.001340886,3,3
1132,0.000956652,5.537606298,1.5,2.33
1134,0.00379779,11.25161152,3,3
1135,0.005251251,7.505711658,1.5,2
1138,0.001462834,5.234978813,0,1.67
1142,0.001462834,5.234978813,1.5,3
1145,0.002453007,8.979505151,1.5,2
1146,0.002696316,10.4018841,3,2.67
1148,0.001462834,5.234978813,1.5,1.67
1151,0.001462834,5.234978813,3,3
1155,0.0020949,4.381727103,3,3
1159,0.00435512,4.032496504,1.5,2
1164,0.000706499,2.681081528,3,3
1165,0,0,0,1.33
1168,0.012920593,9.644606049,3,2.67
1171,0.005976149,7.086233836,0,1.67
1172,0.015625,2.836670325,3,2.33
1176,0.005976149,7.086233836,3,2
1177,0.006944444,2.558372213,1.5,2.33
1180,0,0,0,2
1185,0.01,5.288876793,3,3
1191,0.002269601,6.082441701,3,2.33
1192,0.002269601,6.082441701,3,2.67
1195,0.000402546,2.519129738,3,3
1196,0.008185025,6.979504458,3,3
1205,0.000139237,0.887120257,3,1.67
1206,0.007610951,4.505307812,3,1.33
1208,0.001485809,5.360144037,3,2.67
1212,0.001485809,5.360144037,1.5,3
1215,0,0,3,2.33
1216,0,0,3,3
1218,0.008603424,4.855359244,3,2.33
1220,0,0,3,1.75
1224,0.021293566,4.904376977,3,3
1227,5.67E-05,1.177663543,3,2.33
1228,0.012833144,7.484591343,1.5,2.33
1230,0.013212492,7.464157907,3,2.33
1231,0.013212492,7.464157907,3,2.67
1237,0.007065677,7.606276328,3,3
1238,0.012806031,13.60381856,3,2.33
1243,0.009992178,14.20419913,3,3
1248,0.005306659,9.992269066,1.5,2.33
1252,0.003045469,8.561440711,3,3
1253,0.003045469,8.561440711,1.5,2
1257,0,0,0,3
1266,0,0,0,2.33
1267,0.035714286,3.399476962,3,3
1273,0.001489964,2.057867331,3,2.67
1275,0.003377895,4.118365914,1.5,3
1276,0.005090783,6.280181836,3,3
1279,0,0,1.5,2.67
1287,0.002900837,7.655104522,3,2.67
1289,0.003530972,10.84019866,3,2.67
1291,0.000293118,2.502911259,1.5,2
1296,0.002810805,5.136202556,3,1.67
1300,0,0,0,2.67
1302,0.011840107,8.985603279,3,3
1303,0.015331611,4.031924601,3,2.67
1316,3.11E-05,0.682829977,1.5,1
1317,0.000978048,3.733577743,3,2.33
1320,0.00250319,10.01142089,3,2.67
1323,0,0,0,2.75
1326,0.003234814,5.660916178,3,2.67
1335,0.002952298,9.461207774,3,2.67
1338,0.021678718,13.30417208,3,2
1340,0.002560141,6.907875221,3,3
1344,0.000244957,1.992020336,3,1.67
1345,0.000244957,1.992020336,1.5,2
1347,0.000402546,2.240234003,1.5,2.67
1348,0.001700815,3.417935185,1.5,2.67
1349,0.001331806,5.324902542,1.5,2.67
1355,7.66E-05,0.684963933,1.5,1.67
1356,0.00156551,3.350504676,3,3
1357,0.015384071,1.615760095,3,3
1359,0.0111974,9.10299755,3,1.67
1364,0.001733128,7.706515817,3,1.67
1366,0.010226791,5.691982413,1.5,2.33
1377,0,0,3,1.33
1387,0,0,3,1.67
1388,0,0,1.5,1
1394,0,0,0,2.33
1395,0.000831465,3.700217078,1.5,1.67
1397,0.000970232,4.10879831,3,3
1399,0.002828005,13.01567888,3,2.67
1401,0.002158315,9.091982329,3,3
1403,0.00167707,7.711443542,3,2.33
1405,0.003768207,5.183660994,3,3
1408,0.000359938,1.330363133,0,3
1414,0.003393106,2.290685448,3,2.67
1419,0.027259733,7.971217961,3,3
1422,0.002173592,5.851128937,1.5,2
1427,0.003707453,5.272078667,3,3
1431,0,0,3,1.33
1433,0.005084218,3.30503648,1.5,2.33
1434,0.005084218,3.30503648,3,2.67
1436,0.000797825,1.710064063,3,1.33
1439,0,0,0,2.67
1443,0.010086509,10.3620528,3,2
1444,0,0,1.5,2.33
1449,0.006193486,5.388528054,3,2
1453,0.001972671,5.16532158,3,1.33
1454,0.001972671,5.16532158,3,1.33
1458,0.000925536,2.278557986,3,2.67
1468,0.004150754,3.144318643,3,3
1471,0.005091594,4.615162506,3,2.67
1472,0,0,3,1
1473,0,0,3,1.33
1479,0.00042517,0.897517286,3,2
1481,0.006148416,10.00970353,3,2.67
1483,0.002992356,4.225225072,3,3
1486,0.006054789,4.435275579,3,1.33
1487,0.007865925,6.824162807,3,2
1490,0.00315606,5.78447846,3,2.67
1491,0.005723246,9.112186247,3,2
1492,0.002992356,4.225225072,3,2.33
1496,0.003417526,5.122742358,3,2.33
1497,0.003491395,5.91899202,3,2
1501,0.002992356,4.225225072,0,2.33
1504,0,0,0,2.33
1506,0.003068236,3.383864059,3,1.33
1509,0,0,1.5,2.67
1512,0.003956418,4.498341573,3,3
1528,0.002881911,7.098508652,0,2
1538,0.003948645,3.645169878,3,2.67
1542,0.006428205,4.747427897,1.5,2.67
1546,0.015784556,8.789310812,3,3
1548,0.000419532,2.5994899,3,2
1554,0.002928314,0.862331809,0,2.67
1560,0.000837259,1.966522048,3,2.67
1561,0.000281704,1.606196087,1.5,2.33
1562,0,0,0,2
1568,0.005462345,4.679767746,3,2.33
1569,0.016309809,9.39438083,3,2.67
1571,0.000281704,1.606196087,3,2.33
1572,0.00204826,2.657024646,1.5,3
1576,0.011485676,6.563073216,1.5,3
1577,0.014537316,11.54312755,3,1.67
1578,0.002257372,5.821475133,1.5,1.67
1587,0.079773706,4.961313507,3,1.33
1588,0.013271317,5.10914992,3,2.67
1593,0.034941351,10.99739568,3,1.33
1595,0.01260165,8.559382056,3,3
1609,0,0,3,1
1610,0.003974282,5.850916471,3,2.67
1612,0.000803522,2.857313242,1.5,1.67
1616,0,0,3,1
1617,9.27E-05,0.735516156,3,2
1622,0.063540195,7.166123536,3,2.67
1624,0.00107312,4.575536216,3,2.67
1627,0.021162948,4.126154412,3,2.67
1633,0.00014881,1.000302352,3,1.67
1634,0.001734171,5.869999962,3,1.33
1637,0.007112243,7.908452737,3,3
1640,7.14E-05,0.660097449,3,2.67
1643,0.012138274,8.149670783,3,3
1645,0.005187264,8.334898518,1.5,2.33
1647,0.002997811,4.640930696,1.5,1.33
1648,0.002997811,4.640930696,1.5,1.33
1653,0,0,3,1.33
1654,0,0,3,2
1655,0.012026132,9.519363943,3,2.67
1656,0.004640985,4.715264304,0,2
1657,0.003251874,4.190745156,3,3
1661,0.005829444,6.855747714,3,2.67
1664,0.002251048,3.532536648,1.5,2.33
1667,0.001292499,4.378363664,3,1
1669,0.064327485,9.141722013,3,3
1670,0.001368133,5.757979477,3,2.33
1671,0.001368133,5.757979477,3,2
1672,0.001368133,5.757979477,3,2
1673,0.001368133,5.757979477,1.5,2
1675,0.002150606,7.209565265,3,2.33
1677,0.362479244,13.36056818,3,2
1681,0,0,0,3
1691,0.002406715,3.355679616,1.5,2
1692,0.006463263,7.030763015,3,2.67
1696,0.003204491,3.839296641,0,2.67
1702,0,0,1.5,3
1703,0,0,1.5,3
1704,0.000514403,1.665171278,1.5,3
1705,0.001470426,3.54303907,1.5,2.33
1713,0.001470426,3.54303907,3,3
1715,0.001470426,3.54303907,3,2.33
1721,0.064327485,9.141722013,3,1.33
1722,0,0,3,2.67
1724,0.002603881,8.641199211,1.5,2
1726,0.003367173,9.518116591,3,1.67
1731,0,0,3,2.33
1733,0,0,1.5,2.33
1738,0.005525197,4.678564882,3,3
1740,0,0,1.5,2
1741,0,0,3,2.67
1742,0,0,3,2.67
1746,0.009303556,10.06474316,3,3
1749,0.00209627,4.578408885,3,2
1753,0.008982684,8.044858657,1.5,2.33
1762,0.008603424,5.548882857,1.5,2.33
1765,0.016317981,7.511343999,1.5,1.33
1771,0.000177368,2.204881729,3,2.67
1774,0.014162522,2.794014885,3,3
1777,0.000668003,1.593991281,1.5,3
1779,0.000174991,1.962920293,3,2.33
1780,0.001132341,5.530892601,3,2.67
1782,0.000198422,2.408826436,3,1.67
1784,0.010559618,2.918410113,3,3
1785,0.030136569,4.836771498,3,2.67
1786,0.002109747,3.904497198,1.5,2
1790,0.007409506,10.38362267,3,3
1797,0.070882291,18.41329079,3,2
1804,0,0,3,3
1805,0.000547732,3.871249803,3,3
1811,0.002408965,7.608774324,1.5,2.33
1815,0.003109324,7.477334077,3,1.67
1816,0.002058088,6.634706119,1.5,2
1818,0.001379224,3.251632936,1.5,3
1821,0.005776769,4.375980362,3,3
1824,0.006891803,11.01126578,3,2.33
1829,0.000236595,1.239350906,3,3
1830,0.002979716,4.098363981,3,2.67
1835,0.002719116,2.533106325,3,3
1841,0.002602223,2.722461089,1.5,2
1844,0.023640523,8.23823689,3,3
1845,0.003236188,1.490982913,1.5,2.67
1846,0.023640523,8.23823689,3,2
1847,0.001173105,1.450009469,3,2.33
1848,0.000611241,1.628895851,3,3
1851,0.000754493,1.299432966,1.5,2
1852,0.009700189,10.4498101,3,2.67
1853,0.004823171,6.242257183,1.5,3
1855,0.002671226,4.644286492,3,2.33
1858,0.002246732,4.768719736,3,3
1861,0.035714286,3.399476962,0,1.67
1862,0.000707716,6.910017009,3,1.33
1867,0.028410504,6.847755567,3,3
1868,0.001743371,8.038037989,3,2.67
1870,0.001743371,8.038037989,3,2.67
1872,0.000409165,0.767474631,1.5,3
1875,0.006557358,5.677683789,3,2
1881,0.016843749,11.46765856,1.5,2.67
1883,3.20E-05,0.735355891,3,1.67
1894,0.00060438,3.974946484,1.5,3
1896,0.005987779,5.952512971,3,3
1899,0.000462582,2.261851223,3,2.67
1907,0.152271573,5.987701782,0,3
1914,0,0,3,2.33
1915,0.004182567,11.07949907,3,3
1918,0.000206271,1.329438565,3,2.33
1920,0.000240749,2.18672565,3,2.67
1921,0.000981167,8.58927403,3,3
1922,0.000981167,8.58927403,3,2.67
1923,0.000297317,3.620971622,3,2.33
1924,0.000681563,3.252208986,1.5,2.33
1927,0.000492937,3.830176984,1.5,3
1931,0.000790254,7.451148606,3,2.33
1933,0.00106387,7.835095165,3,2.33
1939,0.1,2.327276862,0,3
1941,0,0,3,1
1943,0.001075026,2.355966098,1.5,2.33
1956,0.00384725,2.323512887,3,3
1959,0.002770716,5.826669884,3,3
1961,0.018059534,2.402430267,3,2.33
1963,0,0,3,2.67
1964,0.008198775,4.604215897,1.5,2
1966,0,0,3,1
1967,7.24E-05,1.285714251,3,2
1970,7.24E-05,1.285714251,0,2
1977,0.00267056,4.141305295,3,1.33
1979,0.001102523,6.222849004,3,2.33
1982,0.001649296,6.832193647,3,1.33
1983,0.003684061,10.33926448,3,2
1987,0.006772712,5.298306794,3,3
1989,0,0,1.5,1.67
1994,0.000404203,2.829406691,3,2
1998,0.001466299,5.595497001,3,2.33
2000,0.001377363,4.487252441,3,2
2001,0.001377363,4.487252441,3,2.67
2002,0.001759873,5.777993349,1.5,2.33
2003,0.001301085,3.801231541,1.5,2
2006,0.001425221,5.464242536,3,2
2008,0.002721052,6.446041487,3,2.33
2011,0.000220734,3.29064328,1.5,2.33
2013,0.000680171,3.911059747,3,3
2019,0,0,3,1
2021,0,0,1.5,2.33
2022,0.003674104,7.955871819,3,2
2023,0.001579204,4.530608107,3,1.67
2024,0,0,1.5,1
2025,0.034138486,2.245127032,3,2
2029,0,0,0,1
2037,0.002974612,3.767111,1.5,2.33
2039,0.002018787,6.949448026,3,2.67
2041,0.002103899,6.21897282,1.5,2.33
2042,0,0,3,1.67
2047,0.008393211,3.339584527,3,3
2050,0.003468982,3.82336601,1.5,2
2052,0,0,0,2.67
2056,0.00237951,5.126725664,3,2.75
2060,0.001607717,0.803242273,1.5,1.67
2062,0,0,3,2
2064,0,0,3,2
2065,0,0,1.5,1.67
2066,0,0,1.5,2.33
2070,0.003449882,4.128476149,3,2.67
2073,0.001987866,6.3986303,3,2.67
2074,0,0,3,2.67
2081,0.002787846,5.051702179,3,2.67
2082,0.002007292,4.246067845,3,2
2083,0.003111717,7.231332975,3,2.33
2085,0.008605503,7.91014182,3,2.67
2086,0.008517273,7.229774804,3,3
2088,0,0,0,1
2089,8.82E-05,0.680367016,1.5,1
2095,0,0,3,2.33
2097,0.005296113,14.13539979,3,3
2098,0.003106873,13.46068054,3,3
2103,0,0,3,1.67
2106,0,0,0,1.5
2107,0.061396363,12.684481,3,3
2109,0.004167567,10.24305812,3,3
2113,0.00108139,4.529380225,3,3
2115,0.003612255,7.208451186,3,2.33
2117,0.00032463,2.860236817,3,3
2118,0.003090295,6.402027311,3,2.33
2126,0.005555971,5.307389388,3,3
2130,0.003271629,4.536587686,1.5,2.33
2133,0.002003828,3.951006288,3,2.33
2136,0.001932604,5.048338413,3,2
2137,0.001779359,1.677808368,3,2.33
2139,0.004990309,7.986761351,3,1.33
2146,0.003525983,4.886496443,3,1.67
2148,0.002258556,3.216722296,3,2.33
2149,0.004944197,5.450047513,3,3
2151,0.004164031,2.996583372,3,2.67
2153,0.000134088,2.674350166,3,1.33
2154,0.002188026,3.911581803,3,3
2157,0.002322115,6.585931969,3,1.67
2158,0.129704337,8.389708521,0,2.67
2160,0,0,1.5,1.33
2163,0.000514403,1.253508826,1.5,3
2166,0.011950276,4.999741419,3,1.67
2167,0.011950276,4.999741419,1.5,2
2169,0.009323923,7.377293024,3,2
2173,0.008689406,6.069569106,3,3
2176,0.000514403,1.253508826,3,3
2181,0.002628572,9.044661061,3,2.67
2182,0.012085492,13.14845826,3,3
2188,0.001452301,9.943558813,3,3
2189,0.000826256,7.394266043,3,3
2190,0.000675153,6.331370314,3,2.33
2201,0,0,3,1
2204,0,0,3,1
2206,0.002493865,5.035270231,3,2
2210,0.000958707,1.893001664,3,1
2211,0.667625373,6.363375216,3,2.67
2218,0.000102785,0.988751894,3,3
2222,0.002326644,3.015417178,1.5,2.33
2224,0.002396511,4.023232766,3,3
2226,0.003854128,5.933729188,3,2
2237,0.002522193,8.640525168,3,2.67
2242,0.001987914,5.390268549,3,2.67
2245,0.0039641,6.306489506,3,3
2248,0.000800838,3.698895783,3,2.33
2251,0,0,3,2.33
2257,0.001087969,4.33701483,3,3
2258,0.001087969,4.33701483,3,3
2259,0.001182397,5.387339613,3,3
2270,0.019156289,20.31909986,0,1.67
2273,0.000550661,2.864419033,1.5,2.33
2275,0,0,0,3
2277,0.007615637,9.595321414,3,2.67
2279,0.001612135,3.869177371,3,1.33
2281,0.002205016,4.725005707,3,1
2283,0.003664986,6.36656323,3,2
2284,0.000586934,2.010464094,3,1.33
2288,0.000568778,3.300690084,1.5,2.33
2291,0,0,1.5,2.67
2292,0,0,1.5,3
2293,0.0003885,1.788286906,1.5,2.33
2297,0.0003885,1.788286906,1.5,2.67
2298,0.000568778,3.300690084,1.5,2.33
2299,0.009292105,4.777168476,3,2
2300,0,0,3,2.33
2303,0,0,0,2
2306,0.000112082,0.845678044,1.5,1.67
2310,0.000568778,3.300690084,1.5,3
2312,0.000568778,3.300690084,1.5,2.67
2315,0.0003885,1.788286906,1.5,2.33
2321,0.002435811,3.364905795,3,2.67
2323,8.42E-05,1.093006208,3,3
2325,0.000210939,2.430034788,3,2.67
2326,0.002478314,3.608928168,3,2.33
